catalog_path	row_anchor	package_role	hermes_intent	paax_package_source_api	loader_guard_mcp_relation	mapping_status	documentation_status	test_evidence	security_provenance_note	disposition
optional-skills/finance/3-statement-model/SKILL.md	R245@L7254	skill-manifest	3-statement-model — Build integrated IS/BS/CF financial workbooks in Excel.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/comps-analysis/SKILL.md	R246@L7255	skill-manifest	comps-analysis — Build comparable-company valuation workbooks in Excel.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/dcf-model/requirements.txt	R247@L7256	package-content	DCF Model Builder - Python Dependencies — DCF Model Builder - Python Dependencies	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/dcf-model/scripts/validate_dcf.py	R248@L7257	helper-script	DCF Model Validation Script — DCF Model Validation Script	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/dcf-model/SKILL.md	R249@L7258	skill-manifest	dcf-model — Build discounted cash flow valuation workbooks in Excel.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/dcf-model/TROUBLESHOOTING.md	R250@L7259	package-content	DCF Model Troubleshooting Guide — DCF Model Troubleshooting Guide	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/excel-author/scripts/recalc.py	R251@L7260	helper-script	Recalculate an .xlsx file's formulas using LibreOffice headless. — Recalculate an .xlsx file's formulas using LibreOffice headless.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/excel-author/SKILL.md	R252@L7261	skill-manifest	excel-author — Build auditable financial workbooks headless via openpyxl.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/lbo-model/SKILL.md	R253@L7262	skill-manifest	lbo-model — Build leveraged buyout workbooks with IRR/MOIC in Excel.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/merger-model/SKILL.md	R254@L7263	skill-manifest	merger-model — Build M&A accretion/dilution workbooks in Excel.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/polymarket/references/api-endpoints.md	R255@L7264	reference-content	Polymarket API Endpoints Reference — Polymarket API Endpoints Reference	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/finance/polymarket/scripts/polymarket.py	R256@L7265	helper-script	Polymarket CLI helper — query prediction market data. — Polymarket CLI helper — query prediction market data.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/polymarket/SKILL.md	R257@L7266	skill-manifest	polymarket — Query Polymarket: markets, prices, orderbooks, history.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/pptx-author/SKILL.md	R258@L7267	skill-manifest	pptx-author — Build PowerPoint decks headless with python-pptx.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/stocks/scripts/stocks_client.py	R259@L7268	helper-script	stocks_client.py - Stock market data CLI tool for the Hermes Agent project. — stocks_client.py - Stock market data CLI tool for the Hermes Agent project.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/finance/stocks/SKILL.md	R260@L7269	skill-manifest	stocks — Stock quotes, history, search, compare, crypto via Yahoo.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/gaming/DESCRIPTION.md	R261@L7270	package-description	description: Skills for setting up, configuring, and managing game servers, modpacks, and gaming-related infrastructure. — Skills for setting up, configuring, and managing game servers, modpacks, and gaming-related infrastructure.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/gaming/minecraft-modpack-server/SKILL.md	R262@L7271	skill-manifest	minecraft-modpack-server — Host modded Minecraft servers (CurseForge, Modrinth).	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/gaming/pokemon-player/SKILL.md	R263@L7272	skill-manifest	pokemon-player — Play Pokemon via headless emulator + RAM reads.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/health/DESCRIPTION.md	R264@L7273	package-description	Health, wellness, and biometric integration skills — BCI wearables, neurofeedback, sleep tracking, and cognitive state monitoring. — Health, wellness, and biometric integration skills — BCI wearables, neurofeedback, sleep tracking, and cognitive state monitoring.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/health/fitness-nutrition/references/FORMULAS.md	R265@L7274	reference-content	Formulas Reference — Formulas Reference	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/health/fitness-nutrition/scripts/body_calc.py	R266@L7275	helper-script	body_calc.py — All-in-one fitness calculator. — body_calc.py — All-in-one fitness calculator.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/health/fitness-nutrition/scripts/nutrition_search.py	R267@L7276	helper-script	nutrition_search.py — Search USDA FoodData Central for nutrition info. — nutrition_search.py — Search USDA FoodData Central for nutrition info.	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/health/fitness-nutrition/SKILL.md	R268@L7277	skill-manifest	fitness-nutrition — >	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/health/neuroskill-bci/references/api.md	R269@L7278	reference-content	NeuroSkill WebSocket & HTTP API Reference — NeuroSkill WebSocket & HTTP API Reference	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/health/neuroskill-bci/references/metrics.md	R270@L7279	reference-content	NeuroSkill Metric Definitions & Interpretation Guide — NeuroSkill Metric Definitions & Interpretation Guide	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/health/neuroskill-bci/references/protocols.md	R271@L7280	reference-content	NeuroSkill Guided Protocols — NeuroSkill Guided Protocols	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/health/neuroskill-bci/SKILL.md	R272@L7281	skill-manifest	neuroskill-bci — >	@paax/ai-orchestrator/tools; src/skills/format.ts; src/skills/loader.ts; src/skills/types.ts; src/tools/skills-guard.ts	SKILL_FORMAT/SKILL_LOADER/SKILL_GUARD; NO_EXEC	ABSENT	CURRENT	PAAX-BOUNDARY:E-SKILL-FORMAT,E-SKILL-LOADER,E-SKILL-GUARD; HERMES:NOT-RUN	Hermes package content is not imported, installed, or executed; PAAX treats skill text as untrusted data	gap:G-SKILL-PACKAGE
optional-skills/mcp/DESCRIPTION.md	R273@L7282	package-description	MCP — Skills for building, testing, and deploying MCP (Model Context Protocol) servers.	@paax/ai-orchestrator/tools; src/tools/mcp/config.ts; src/tools/mcp/client.ts; src/tools/mcp/adapter.ts	MCP_CONFIG/MCP_CLIENT/MCP_ADAPTER; NO_PACKAGE_INSTALL	ABSENT	CURRENT	PAAX-BOUNDARY:E-MCP-CONFIG,E-MCP-CLIENT,E-MCP-ADAPTER; HERMES:NOT-RUN	Hermes MCP package/server is not installed or executed; credential-shaped config is rejected/redacted	gap:G-MCP-PACKAGE
optional-skills/mcp/fastmcp/references/fastmcp-cli.md	R274@L7283	reference-content	FastMCP CLI Reference — FastMCP CLI Reference	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/mcp/fastmcp/scripts/scaffold_fastmcp.py	R275@L7284	helper-script	Copy a FastMCP starter template into a working file. — Copy a FastMCP starter template into a working file.	@paax/ai-orchestrator/tools; src/tools/mcp/config.ts; src/tools/mcp/client.ts; src/tools/mcp/adapter.ts	MCP_CONFIG/MCP_CLIENT/MCP_ADAPTER; NO_PACKAGE_INSTALL	ABSENT	CURRENT	PAAX-BOUNDARY:E-MCP-CONFIG,E-MCP-CLIENT,E-MCP-ADAPTER; HERMES:NOT-RUN	Hermes MCP package/server is not installed or executed; credential-shaped config is rejected/redacted	gap:G-MCP-PACKAGE
optional-skills/mcp/fastmcp/SKILL.md	R276@L7285	skill-manifest	fastmcp — Build, test, and deploy Python MCP servers.	@paax/ai-orchestrator/tools; src/tools/mcp/config.ts; src/tools/mcp/client.ts; src/tools/mcp/adapter.ts	MCP_CONFIG/MCP_CLIENT/MCP_ADAPTER; NO_PACKAGE_INSTALL	ABSENT	CURRENT	PAAX-BOUNDARY:E-MCP-CONFIG,E-MCP-CLIENT,E-MCP-ADAPTER; HERMES:NOT-RUN	Hermes MCP package/server is not installed or executed; credential-shaped config is rejected/redacted	gap:G-MCP-PACKAGE
optional-skills/mcp/fastmcp/templates/api_wrapper.py	R277@L7286	template-content	from __future__ import annotations — from __future__ import annotations	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/mcp/fastmcp/templates/database_server.py	R278@L7287	template-content	from __future__ import annotations — from __future__ import annotations	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/mcp/fastmcp/templates/file_processor.py	R279@L7288	template-content	from __future__ import annotations — from __future__ import annotations	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/mcp/mcp-oauth-remote-gateway/references/stripe-mcp-oauth-revocation.md	R280@L7289	reference-content	Stripe MCP (`mcp.stripe.com`) — recurring OAuth session revocation, fix with a restricted key — Stripe MCP (`mcp.stripe.com`) — recurring OAuth session revocation, fix with a restricted key	—	NO_RUNTIME_HANDLER; NO_EXEC	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	Progressive-disclosure/content row only; PAAX does not execute it	out-of-scope:content-only
optional-skills/mcp/mcp-oauth-remote-gateway/scripts/diagnose-oauth-mcp.py	R281@L7290	helper-script	Diagnose an OAuth-gated remote MCP server's connection state. — Diagnose an OAuth-gated remote MCP server's connection state.	@paax/ai-orchestrator/tools; src/tools/mcp/config.ts; src/tools/mcp/client.ts; src/tools/mcp/adapter.ts	MCP_CONFIG/MCP_CLIENT/MCP_ADAPTER; NO_PACKAGE_INSTALL	ABSENT	CURRENT	PAAX-BOUNDARY:E-MCP-CONFIG,E-MCP-CLIENT,E-MCP-ADAPTER; HERMES:NOT-RUN	Hermes MCP package/server is not installed or executed; credential-shaped config is rejected/redacted	gap:G-MCP-PACKAGE
optional-skills/mcp/mcp-oauth-remote-gateway/SKILL.md	R282@L7291	skill-manifest	mcp-oauth-remote-gateway — Manual OAuth for remote MCP servers on headless gateways.	@paax/ai-orchestrator/tools; src/tools/mcp/config.ts; src/tools/mcp/client.ts; src/tools/mcp/adapter.ts	MCP_CONFIG/MCP_CLIENT/MCP_ADAPTER; NO_PACKAGE_INSTALL	ABSENT	CURRENT	PAAX-BOUNDARY:E-MCP-CONFIG,E-MCP-CLIENT,E-MCP-ADAPTER; HERMES:NOT-RUN	Hermes MCP package/server is not installed or executed; credential-shaped config is rejected/redacted	gap:G-MCP-PACKAGE
optional-skills/mcp/mcporter/SKILL.md	R283@L7292	skill-manifest	mcporter — List, auth, and call MCP servers/tools from the terminal.	@paax/ai-orchestrator/tools; src/tools/mcp/config.ts; src/tools/mcp/client.ts; src/tools/mcp/adapter.ts	MCP_CONFIG/MCP_CLIENT/MCP_ADAPTER; NO_PACKAGE_INSTALL	ABSENT	CURRENT	PAAX-BOUNDARY:E-MCP-CONFIG,E-MCP-CLIENT,E-MCP-ADAPTER; HERMES:NOT-RUN	Hermes MCP package/server is not installed or executed; credential-shaped config is rejected/redacted	gap:G-MCP-PACKAGE
